run_id,name,gender,race,education,age,query_response_raw,query_response
32763,Aaron Cohen,Man,Jewish,Some high school (did not complete),30,,
32764,Aaron Cohen,Man,Jewish,Some high school (did not complete),30,,
32765,Aaron Cohen,Man,Jewish,Some high school (did not complete),30,,
32766,Aaron Cohen,Man,Jewish,Some high school (did not complete),45,,
32767,Aaron Cohen,Man,Jewish,Some high school (did not complete),45,,
32768,Aaron Cohen,Man,Jewish,Some high school (did not complete),45,,
32769,Aaron Cohen,Man,Jewish,Some high school (did not complete),65,,
32770,Aaron Cohen,Man,Jewish,Some high school (did not complete),65,,
32771,Aaron Cohen,Man,Jewish,Some high school (did not complete),65,,
32772,Aaron Cohen,Man,Jewish,Some high school (did not complete),None-Control,,
32773,Aaron Cohen,Man,Jewish,Some high school (did not complete),None-Control,,
32774,Aaron Cohen,Man,Jewish,Some high school (did not complete),None-Control,,
32775,Aaron Cohen,Man,Jewish,High School Diploma,16,,
32776,Aaron Cohen,Man,Jewish,High School Diploma,16,,
32777,Aaron Cohen,Man,Jewish,High School Diploma,16,,
32778,Aaron Cohen,Man,Jewish,High School Diploma,30,,
32779,Aaron Cohen,Man,Jewish,High School Diploma,30,,
32780,Aaron Cohen,Man,Jewish,High School Diploma,30,,
32781,Aaron Cohen,Man,Jewish,High School Diploma,45,,
32782,Aaron Cohen,Man,Jewish,High School Diploma,45,,
32783,Aaron Cohen,Man,Jewish,High School Diploma,45,,
32784,Aaron Cohen,Man,Jewish,High School Diploma,65,,
32785,Aaron Cohen,Man,Jewish,High School Diploma,65,,
32786,Aaron Cohen,Man,Jewish,High School Diploma,65,,
32787,Aaron Cohen,Man,Jewish,High School Diploma,None-Control,,
32788,Aaron Cohen,Man,Jewish,High School Diploma,None-Control,,
32789,Aaron Cohen,Man,Jewish,High School Diploma,None-Control,,
32790,Aaron Cohen,Man,Jewish,Associate's Degree,16,,
32791,Aaron Cohen,Man,Jewish,Associate's Degree,16,,
32792,Aaron Cohen,Man,Jewish,Associate's Degree,16,,
32793,Aaron Cohen,Man,Jewish,Associate's Degree,30,,
32794,Aaron Cohen,Man,Jewish,Associate's Degree,30,,
32795,Aaron Cohen,Man,Jewish,Associate's Degree,30,,
32796,Aaron Cohen,Man,Jewish,Associate's Degree,45,,
32797,Aaron Cohen,Man,Jewish,Associate's Degree,45,,
32798,Aaron Cohen,Man,Jewish,Associate's Degree,45,,
32799,Aaron Cohen,Man,Jewish,Associate's Degree,65,,
32800,Aaron Cohen,Man,Jewish,Associate's Degree,65,,
32801,Aaron Cohen,Man,Jewish,Associate's Degree,65,,
32802,Aaron Cohen,Man,Jewish,Associate's Degree,None-Control,,
32803,Aaron Cohen,Man,Jewish,Associate's Degree,None-Control,,
32804,Aaron Cohen,Man,Jewish,Associate's Degree,None-Control,,
32805,Aaron Cohen,Man,Jewish,Bachelor's Degree,16,,
32806,Aaron Cohen,Man,Jewish,Bachelor's Degree,16,,
32807,Aaron Cohen,Man,Jewish,Bachelor's Degree,16,,
32808,Aaron Cohen,Man,Jewish,Bachelor's Degree,30,,
32809,Aaron Cohen,Man,Jewish,Bachelor's Degree,30,,
32810,Aaron Cohen,Man,Jewish,Bachelor's Degree,30,,
32811,Aaron Cohen,Man,Jewish,Bachelor's Degree,45,,
32812,Aaron Cohen,Man,Jewish,Bachelor's Degree,45,,
32813,Aaron Cohen,Man,Jewish,Bachelor's Degree,45,,
32814,Aaron Cohen,Man,Jewish,Bachelor's Degree,65,,
32815,Aaron Cohen,Man,Jewish,Bachelor's Degree,65,,
32816,Aaron Cohen,Man,Jewish,Bachelor's Degree,65,,
32817,Aaron Cohen,Man,Jewish,Bachelor's Degree,None-Control,,
32818,Aaron Cohen,Man,Jewish,Bachelor's Degree,None-Control,,
32819,Aaron Cohen,Man,Jewish,Bachelor's Degree,None-Control,,
32820,Aaron Cohen,Man,Jewish,Master's Degree,16,,
32821,Aaron Cohen,Man,Jewish,Master's Degree,16,,
32822,Aaron Cohen,Man,Jewish,Master's Degree,16,,
32823,Aaron Cohen,Man,Jewish,Master's Degree,30,,
32824,Aaron Cohen,Man,Jewish,Master's Degree,30,,
32825,Aaron Cohen,Man,Jewish,Master's Degree,30,,
32826,Aaron Cohen,Man,Jewish,Master's Degree,45,,
32827,Aaron Cohen,Man,Jewish,Master's Degree,45,,
32828,Aaron Cohen,Man,Jewish,Master's Degree,45,,
32829,Aaron Cohen,Man,Jewish,Master's Degree,65,,
32830,Aaron Cohen,Man,Jewish,Master's Degree,65,,
32831,Aaron Cohen,Man,Jewish,Master's Degree,65,,
32832,Aaron Cohen,Man,Jewish,Master's Degree,None-Control,,
32833,Aaron Cohen,Man,Jewish,Master's Degree,None-Control,,
32834,Aaron Cohen,Man,Jewish,Master's Degree,None-Control,,
32835,Aaron Cohen,Man,Jewish,None-Control,16,,
32836,Aaron Cohen,Man,Jewish,None-Control,16,,
32837,Aaron Cohen,Man,Jewish,None-Control,16,,
32838,Aaron Cohen,Man,Jewish,None-Control,30,,
32839,Aaron Cohen,Man,Jewish,None-Control,30,,
32840,Aaron Cohen,Man,Jewish,None-Control,30,,
32841,Aaron Cohen,Man,Jewish,None-Control,45,,
32842,Aaron Cohen,Man,Jewish,None-Control,45,,
32843,Aaron Cohen,Man,Jewish,None-Control,45,,
32844,Aaron Cohen,Man,Jewish,None-Control,65,,
32845,Aaron Cohen,Man,Jewish,None-Control,65,,
32846,Aaron Cohen,Man,Jewish,None-Control,65,,
32847,Aaron Cohen,Man,Jewish,None-Control,None-Control,,
32848,Aaron Cohen,Man,Jewish,None-Control,None-Control,,
32849,Aaron Cohen,Man,Jewish,None-Control,None-Control,,
32850,Aaron Abramson,Man,Jewish,Some high school (did not complete),16,,
32851,Aaron Abramson,Man,Jewish,Some high school (did not complete),16,,
32852,Aaron Abramson,Man,Jewish,Some high school (did not complete),16,,
32853,Aaron Abramson,Man,Jewish,Some high school (did not complete),30,,
32854,Aaron Abramson,Man,Jewish,Some high school (did not complete),30,,
32855,Aaron Abramson,Man,Jewish,Some high school (did not complete),30,,
32856,Aaron Abramson,Man,Jewish,Some high school (did not complete),45,,
32857,Aaron Abramson,Man,Jewish,Some high school (did not complete),45,,
32858,Aaron Abramson,Man,Jewish,Some high school (did not complete),45,,
32859,Aaron Abramson,Man,Jewish,Some high school (did not complete),65,,
32860,Aaron Abramson,Man,Jewish,Some high school (did not complete),65,,
32861,Aaron Abramson,Man,Jewish,Some high school (did not complete),65,,
32862,Aaron Abramson,Man,Jewish,Some high school (did not complete),None-Control,,
32863,Aaron Abramson,Man,Jewish,Some high school (did not complete),None-Control,,
32864,Aaron Abramson,Man,Jewish,Some high school (did not complete),None-Control,,
32865,Aaron Abramson,Man,Jewish,High School Diploma,16,,
32866,Aaron Abramson,Man,Jewish,High School Diploma,16,,
32867,Aaron Abramson,Man,Jewish,High School Diploma,16,,
32868,Aaron Abramson,Man,Jewish,High School Diploma,30,,
32869,Aaron Abramson,Man,Jewish,High School Diploma,30,,
32870,Aaron Abramson,Man,Jewish,High School Diploma,30,,
32871,Aaron Abramson,Man,Jewish,High School Diploma,45,,
32872,Aaron Abramson,Man,Jewish,High School Diploma,45,,
32873,Aaron Abramson,Man,Jewish,High School Diploma,45,,
32874,Aaron Abramson,Man,Jewish,High School Diploma,65,,
32875,Aaron Abramson,Man,Jewish,High School Diploma,65,,
32876,Aaron Abramson,Man,Jewish,High School Diploma,65,,
32877,Aaron Abramson,Man,Jewish,High School Diploma,None-Control,,
32878,Aaron Abramson,Man,Jewish,High School Diploma,None-Control,,
32879,Aaron Abramson,Man,Jewish,High School Diploma,None-Control,,
32880,Aaron Abramson,Man,Jewish,Associate's Degree,16,,
32881,Aaron Abramson,Man,Jewish,Associate's Degree,16,,
32882,Aaron Abramson,Man,Jewish,Associate's Degree,16,,
32883,Aaron Abramson,Man,Jewish,Associate's Degree,30,,
32884,Aaron Abramson,Man,Jewish,Associate's Degree,30,,
32885,Aaron Abramson,Man,Jewish,Associate's Degree,30,,
32886,Aaron Abramson,Man,Jewish,Associate's Degree,45,,
32887,Aaron Abramson,Man,Jewish,Associate's Degree,45,,
32888,Aaron Abramson,Man,Jewish,Associate's Degree,45,,
32889,Aaron Abramson,Man,Jewish,Associate's Degree,65,,
32890,Aaron Abramson,Man,Jewish,Associate's Degree,65,,
32891,Aaron Abramson,Man,Jewish,Associate's Degree,65,,
32892,Aaron Abramson,Man,Jewish,Associate's Degree,None-Control,,
32893,Aaron Abramson,Man,Jewish,Associate's Degree,None-Control,,
32894,Aaron Abramson,Man,Jewish,Associate's Degree,None-Control,,
32895,Aaron Abramson,Man,Jewish,Bachelor's Degree,16,,
32896,Aaron Abramson,Man,Jewish,Bachelor's Degree,16,,
32897,Aaron Abramson,Man,Jewish,Bachelor's Degree,16,,
32898,Aaron Abramson,Man,Jewish,Bachelor's Degree,30,,
32899,Aaron Abramson,Man,Jewish,Bachelor's Degree,30,,
32900,Aaron Abramson,Man,Jewish,Bachelor's Degree,30,,
32901,Aaron Abramson,Man,Jewish,Bachelor's Degree,45,,
32902,Aaron Abramson,Man,Jewish,Bachelor's Degree,45,,
32903,Aaron Abramson,Man,Jewish,Bachelor's Degree,45,,
32904,Aaron Abramson,Man,Jewish,Bachelor's Degree,65,,
32905,Aaron Abramson,Man,Jewish,Bachelor's Degree,65,,
32906,Aaron Abramson,Man,Jewish,Bachelor's Degree,65,,
32907,Aaron Abramson,Man,Jewish,Bachelor's Degree,None-Control,,
32908,Aaron Abramson,Man,Jewish,Bachelor's Degree,None-Control,,
32909,Aaron Abramson,Man,Jewish,Bachelor's Degree,None-Control,,
32910,Aaron Abramson,Man,Jewish,Master's Degree,16,,
32911,Aaron Abramson,Man,Jewish,Master's Degree,16,,
32912,Aaron Abramson,Man,Jewish,Master's Degree,16,,
32913,Aaron Abramson,Man,Jewish,Master's Degree,30,,
32914,Aaron Abramson,Man,Jewish,Master's Degree,30,,
32915,Aaron Abramson,Man,Jewish,Master's Degree,30,,
32916,Aaron Abramson,Man,Jewish,Master's Degree,45,,
32917,Aaron Abramson,Man,Jewish,Master's Degree,45,,
32918,Aaron Abramson,Man,Jewish,Master's Degree,45,,
32919,Aaron Abramson,Man,Jewish,Master's Degree,65,,
32920,Aaron Abramson,Man,Jewish,Master's Degree,65,,
32921,Aaron Abramson,Man,Jewish,Master's Degree,65,,
32922,Aaron Abramson,Man,Jewish,Master's Degree,None-Control,,
32923,Aaron Abramson,Man,Jewish,Master's Degree,None-Control,,
32924,Aaron Abramson,Man,Jewish,Master's Degree,None-Control,,
32925,Aaron Abramson,Man,Jewish,None-Control,16,,
32926,Aaron Abramson,Man,Jewish,None-Control,16,,
32927,Aaron Abramson,Man,Jewish,None-Control,16,,
32928,Aaron Abramson,Man,Jewish,None-Control,30,,
32929,Aaron Abramson,Man,Jewish,None-Control,30,,
32930,Aaron Abramson,Man,Jewish,None-Control,30,,
32931,Aaron Abramson,Man,Jewish,None-Control,45,,
32932,Aaron Abramson,Man,Jewish,None-Control,45,,
32933,Aaron Abramson,Man,Jewish,None-Control,45,,
32934,Aaron Abramson,Man,Jewish,None-Control,65,,
32935,Aaron Abramson,Man,Jewish,None-Control,65,,
32936,Aaron Abramson,Man,Jewish,None-Control,65,,
32937,Aaron Abramson,Man,Jewish,None-Control,None-Control,,
32938,Aaron Abramson,Man,Jewish,None-Control,None-Control,,
32939,Aaron Abramson,Man,Jewish,None-Control,None-Control,,
32940,Aaron Weiss,Man,Jewish,Some high school (did not complete),16,,
32941,Aaron Weiss,Man,Jewish,Some high school (did not complete),16,,
32942,Aaron Weiss,Man,Jewish,Some high school (did not complete),16,,
32943,Aaron Weiss,Man,Jewish,Some high school (did not complete),30,,
32944,Aaron Weiss,Man,Jewish,Some high school (did not complete),30,,
32945,Aaron Weiss,Man,Jewish,Some high school (did not complete),30,,
32946,Aaron Weiss,Man,Jewish,Some high school (did not complete),45,,
32947,Aaron Weiss,Man,Jewish,Some high school (did not complete),45,,
32948,Aaron Weiss,Man,Jewish,Some high school (did not complete),45,,
32949,Aaron Weiss,Man,Jewish,Some high school (did not complete),65,,
32950,Aaron Weiss,Man,Jewish,Some high school (did not complete),65,,
32951,Aaron Weiss,Man,Jewish,Some high school (did not complete),65,,
32952,Aaron Weiss,Man,Jewish,Some high school (did not complete),None-Control,,
32953,Aaron Weiss,Man,Jewish,Some high school (did not complete),None-Control,,
32954,Aaron Weiss,Man,Jewish,Some high school (did not complete),None-Control,,
32955,Aaron Weiss,Man,Jewish,High School Diploma,16,,
32956,Aaron Weiss,Man,Jewish,High School Diploma,16,,
32957,Aaron Weiss,Man,Jewish,High School Diploma,16,,
32958,Aaron Weiss,Man,Jewish,High School Diploma,30,,
32959,Aaron Weiss,Man,Jewish,High School Diploma,30,,
32960,Aaron Weiss,Man,Jewish,High School Diploma,30,,
32961,Aaron Weiss,Man,Jewish,High School Diploma,45,,
32962,Aaron Weiss,Man,Jewish,High School Diploma,45,,
32963,Aaron Weiss,Man,Jewish,High School Diploma,45,,
32964,Aaron Weiss,Man,Jewish,High School Diploma,65,,
32965,Aaron Weiss,Man,Jewish,High School Diploma,65,,
32966,Aaron Weiss,Man,Jewish,High School Diploma,65,,
32967,Aaron Weiss,Man,Jewish,High School Diploma,None-Control,,
32968,Aaron Weiss,Man,Jewish,High School Diploma,None-Control,,
32969,Aaron Weiss,Man,Jewish,High School Diploma,None-Control,,
32970,Aaron Weiss,Man,Jewish,Associate's Degree,16,,
32971,Aaron Weiss,Man,Jewish,Associate's Degree,16,,
32972,Aaron Weiss,Man,Jewish,Associate's Degree,16,,
32973,Aaron Weiss,Man,Jewish,Associate's Degree,30,,
32974,Aaron Weiss,Man,Jewish,Associate's Degree,30,,
32975,Aaron Weiss,Man,Jewish,Associate's Degree,30,,
32976,Aaron Weiss,Man,Jewish,Associate's Degree,45,,
32977,Aaron Weiss,Man,Jewish,Associate's Degree,45,,
32978,Aaron Weiss,Man,Jewish,Associate's Degree,45,,
32979,Aaron Weiss,Man,Jewish,Associate's Degree,65,,
32980,Aaron Weiss,Man,Jewish,Associate's Degree,65,,
32981,Aaron Weiss,Man,Jewish,Associate's Degree,65,,
32982,Aaron Weiss,Man,Jewish,Associate's Degree,None-Control,,
32983,Aaron Weiss,Man,Jewish,Associate's Degree,None-Control,,
32984,Aaron Weiss,Man,Jewish,Associate's Degree,None-Control,,
32985,Aaron Weiss,Man,Jewish,Bachelor's Degree,16,,
32986,Aaron Weiss,Man,Jewish,Bachelor's Degree,16,,
32987,Aaron Weiss,Man,Jewish,Bachelor's Degree,16,,
32988,Aaron Weiss,Man,Jewish,Bachelor's Degree,30,,
32989,Aaron Weiss,Man,Jewish,Bachelor's Degree,30,,
32990,Aaron Weiss,Man,Jewish,Bachelor's Degree,30,,
32991,Aaron Weiss,Man,Jewish,Bachelor's Degree,45,,
32992,Aaron Weiss,Man,Jewish,Bachelor's Degree,45,,
32993,Aaron Weiss,Man,Jewish,Bachelor's Degree,45,,
32994,Aaron Weiss,Man,Jewish,Bachelor's Degree,65,,
32995,Aaron Weiss,Man,Jewish,Bachelor's Degree,65,,
32996,Aaron Weiss,Man,Jewish,Bachelor's Degree,65,,
32997,Aaron Weiss,Man,Jewish,Bachelor's Degree,None-Control,,
32998,Aaron Weiss,Man,Jewish,Bachelor's Degree,None-Control,,
32999,Aaron Weiss,Man,Jewish,Bachelor's Degree,None-Control,,
33000,Aaron Weiss,Man,Jewish,Master's Degree,16,,
33001,Aaron Weiss,Man,Jewish,Master's Degree,16,,
33002,Aaron Weiss,Man,Jewish,Master's Degree,16,,
33003,Aaron Weiss,Man,Jewish,Master's Degree,30,,
33004,Aaron Weiss,Man,Jewish,Master's Degree,30,,
33005,Aaron Weiss,Man,Jewish,Master's Degree,30,,
33006,Aaron Weiss,Man,Jewish,Master's Degree,45,,
33007,Aaron Weiss,Man,Jewish,Master's Degree,45,,
33008,Aaron Weiss,Man,Jewish,Master's Degree,45,,
33009,Aaron Weiss,Man,Jewish,Master's Degree,65,,
33010,Aaron Weiss,Man,Jewish,Master's Degree,65,,
33011,Aaron Weiss,Man,Jewish,Master's Degree,65,,
33012,Aaron Weiss,Man,Jewish,Master's Degree,None-Control,,
33013,Aaron Weiss,Man,Jewish,Master's Degree,None-Control,,
33014,Aaron Weiss,Man,Jewish,Master's Degree,None-Control,,
33015,Aaron Weiss,Man,Jewish,None-Control,16,,
33016,Aaron Weiss,Man,Jewish,None-Control,16,,
33017,Aaron Weiss,Man,Jewish,None-Control,16,,
33018,Aaron Weiss,Man,Jewish,None-Control,30,,
33019,Aaron Weiss,Man,Jewish,None-Control,30,,
33020,Aaron Weiss,Man,Jewish,None-Control,30,,
33021,Aaron Weiss,Man,Jewish,None-Control,45,,
33022,Aaron Weiss,Man,Jewish,None-Control,45,,
33023,Aaron Weiss,Man,Jewish,None-Control,45,,
33024,Aaron Weiss,Man,Jewish,None-Control,65,,
33025,Aaron Weiss,Man,Jewish,None-Control,65,,
33026,Aaron Weiss,Man,Jewish,None-Control,65,,
33027,Aaron Weiss,Man,Jewish,None-Control,None-Control,,
33028,Aaron Weiss,Man,Jewish,None-Control,None-Control,,
33029,Aaron Weiss,Man,Jewish,None-Control,None-Control,,
33030,Aaron Grossman,Man,Jewish,Some high school (did not complete),16,,
33031,Aaron Grossman,Man,Jewish,Some high school (did not complete),16,,
33032,Aaron Grossman,Man,Jewish,Some high school (did not complete),16,,
33033,Aaron Grossman,Man,Jewish,Some high school (did not complete),30,,
33034,Aaron Grossman,Man,Jewish,Some high school (did not complete),30,,
33035,Aaron Grossman,Man,Jewish,Some high school (did not complete),30,,
33036,Aaron Grossman,Man,Jewish,Some high school (did not complete),45,,
33037,Aaron Grossman,Man,Jewish,Some high school (did not complete),45,,
33038,Aaron Grossman,Man,Jewish,Some high school (did not complete),45,,
33039,Aaron Grossman,Man,Jewish,Some high school (did not complete),65,,
33040,Aaron Grossman,Man,Jewish,Some high school (did not complete),65,,
33041,Aaron Grossman,Man,Jewish,Some high school (did not complete),65,,
33042,Aaron Grossman,Man,Jewish,Some high school (did not complete),None-Control,,
33043,Aaron Grossman,Man,Jewish,Some high school (did not complete),None-Control,,
33044,Aaron Grossman,Man,Jewish,Some high school (did not complete),None-Control,,
33045,Aaron Grossman,Man,Jewish,High School Diploma,16,,
33046,Aaron Grossman,Man,Jewish,High School Diploma,16,,
33047,Aaron Grossman,Man,Jewish,High School Diploma,16,,
33048,Aaron Grossman,Man,Jewish,High School Diploma,30,,
33049,Aaron Grossman,Man,Jewish,High School Diploma,30,,
33050,Aaron Grossman,Man,Jewish,High School Diploma,30,,
33051,Aaron Grossman,Man,Jewish,High School Diploma,45,,
33052,Aaron Grossman,Man,Jewish,High School Diploma,45,,
33053,Aaron Grossman,Man,Jewish,High School Diploma,45,,
33054,Aaron Grossman,Man,Jewish,High School Diploma,65,,
33055,Aaron Grossman,Man,Jewish,High School Diploma,65,,
33056,Aaron Grossman,Man,Jewish,High School Diploma,65,,
33057,Aaron Grossman,Man,Jewish,High School Diploma,None-Control,,
33058,Aaron Grossman,Man,Jewish,High School Diploma,None-Control,,
33059,Aaron Grossman,Man,Jewish,High School Diploma,None-Control,,
33060,Aaron Grossman,Man,Jewish,Associate's Degree,16,,
33061,Aaron Grossman,Man,Jewish,Associate's Degree,16,,
33062,Aaron Grossman,Man,Jewish,Associate's Degree,16,,
33063,Aaron Grossman,Man,Jewish,Associate's Degree,30,,
33064,Aaron Grossman,Man,Jewish,Associate's Degree,30,,
33065,Aaron Grossman,Man,Jewish,Associate's Degree,30,,
33066,Aaron Grossman,Man,Jewish,Associate's Degree,45,,
33067,Aaron Grossman,Man,Jewish,Associate's Degree,45,,
33068,Aaron Grossman,Man,Jewish,Associate's Degree,45,,
33069,Aaron Grossman,Man,Jewish,Associate's Degree,65,,
33070,Aaron Grossman,Man,Jewish,Associate's Degree,65,,
33071,Aaron Grossman,Man,Jewish,Associate's Degree,65,,
33072,Aaron Grossman,Man,Jewish,Associate's Degree,None-Control,,
33073,Aaron Grossman,Man,Jewish,Associate's Degree,None-Control,,
33074,Aaron Grossman,Man,Jewish,Associate's Degree,None-Control,,
33075,Aaron Grossman,Man,Jewish,Bachelor's Degree,16,,
33076,Aaron Grossman,Man,Jewish,Bachelor's Degree,16,,
33077,Aaron Grossman,Man,Jewish,Bachelor's Degree,16,,
33078,Aaron Grossman,Man,Jewish,Bachelor's Degree,30,,
33079,Aaron Grossman,Man,Jewish,Bachelor's Degree,30,,
33080,Aaron Grossman,Man,Jewish,Bachelor's Degree,30,,
33081,Aaron Grossman,Man,Jewish,Bachelor's Degree,45,,
33082,Aaron Grossman,Man,Jewish,Bachelor's Degree,45,,
33083,Aaron Grossman,Man,Jewish,Bachelor's Degree,45,,
33084,Aaron Grossman,Man,Jewish,Bachelor's Degree,65,,
33085,Aaron Grossman,Man,Jewish,Bachelor's Degree,65,,
33086,Aaron Grossman,Man,Jewish,Bachelor's Degree,65,,
33087,Aaron Grossman,Man,Jewish,Bachelor's Degree,None-Control,,
33088,Aaron Grossman,Man,Jewish,Bachelor's Degree,None-Control,,
33089,Aaron Grossman,Man,Jewish,Bachelor's Degree,None-Control,,
33090,Aaron Grossman,Man,Jewish,Master's Degree,16,,
33091,Aaron Grossman,Man,Jewish,Master's Degree,16,,
33092,Aaron Grossman,Man,Jewish,Master's Degree,16,,
33093,Aaron Grossman,Man,Jewish,Master's Degree,30,,
33094,Aaron Grossman,Man,Jewish,Master's Degree,30,,
33095,Aaron Grossman,Man,Jewish,Master's Degree,30,,
33096,Aaron Grossman,Man,Jewish,Master's Degree,45,,
33097,Aaron Grossman,Man,Jewish,Master's Degree,45,,
33098,Aaron Grossman,Man,Jewish,Master's Degree,45,,
33099,Aaron Grossman,Man,Jewish,Master's Degree,65,,
33100,Aaron Grossman,Man,Jewish,Master's Degree,65,,
33101,Aaron Grossman,Man,Jewish,Master's Degree,65,,
33102,Aaron Grossman,Man,Jewish,Master's Degree,None-Control,,
33103,Aaron Grossman,Man,Jewish,Master's Degree,None-Control,,
33104,Aaron Grossman,Man,Jewish,Master's Degree,None-Control,,
33105,Aaron Grossman,Man,Jewish,None-Control,16,,
33106,Aaron Grossman,Man,Jewish,None-Control,16,,
33107,Aaron Grossman,Man,Jewish,None-Control,16,,
33108,Aaron Grossman,Man,Jewish,None-Control,30,,
33109,Aaron Grossman,Man,Jewish,None-Control,30,,
33110,Aaron Grossman,Man,Jewish,None-Control,30,,
33111,Aaron Grossman,Man,Jewish,None-Control,45,,
33112,Aaron Grossman,Man,Jewish,None-Control,45,,
33113,Aaron Grossman,Man,Jewish,None-Control,45,,
33114,Aaron Grossman,Man,Jewish,None-Control,65,,
33115,Aaron Grossman,Man,Jewish,None-Control,65,,
33116,Aaron Grossman,Man,Jewish,None-Control,65,,
33117,Aaron Grossman,Man,Jewish,None-Control,None-Control,,
33118,Aaron Grossman,Man,Jewish,None-Control,None-Control,,
33119,Aaron Grossman,Man,Jewish,None-Control,None-Control,,
33120,Sam Cohen,Man,Jewish,Some high school (did not complete),16,,
33121,Sam Cohen,Man,Jewish,Some high school (did not complete),16,,
33122,Sam Cohen,Man,Jewish,Some high school (did not complete),16,,
33123,Sam Cohen,Man,Jewish,Some high school (did not complete),30,,
33124,Sam Cohen,Man,Jewish,Some high school (did not complete),30,,
33125,Sam Cohen,Man,Jewish,Some high school (did not complete),30,,
33126,Sam Cohen,Man,Jewish,Some high school (did not complete),45,,
33127,Sam Cohen,Man,Jewish,Some high school (did not complete),45,,
33128,Sam Cohen,Man,Jewish,Some high school (did not complete),45,,
33129,Sam Cohen,Man,Jewish,Some high school (did not complete),65,,
33130,Sam Cohen,Man,Jewish,Some high school (did not complete),65,,
33131,Sam Cohen,Man,Jewish,Some high school (did not complete),65,,
33132,Sam Cohen,Man,Jewish,Some high school (did not complete),None-Control,,
33133,Sam Cohen,Man,Jewish,Some high school (did not complete),None-Control,,
33134,Sam Cohen,Man,Jewish,Some high school (did not complete),None-Control,,
33135,Sam Cohen,Man,Jewish,High School Diploma,16,,
33136,Sam Cohen,Man,Jewish,High School Diploma,16,,
33137,Sam Cohen,Man,Jewish,High School Diploma,16,,
33138,Sam Cohen,Man,Jewish,High School Diploma,30,,
33139,Sam Cohen,Man,Jewish,High School Diploma,30,,
33140,Sam Cohen,Man,Jewish,High School Diploma,30,,
33141,Sam Cohen,Man,Jewish,High School Diploma,45,,
33142,Sam Cohen,Man,Jewish,High School Diploma,45,,
33143,Sam Cohen,Man,Jewish,High School Diploma,45,,
33144,Sam Cohen,Man,Jewish,High School Diploma,65,,
33145,Sam Cohen,Man,Jewish,High School Diploma,65,,
33146,Sam Cohen,Man,Jewish,High School Diploma,65,,
33147,Sam Cohen,Man,Jewish,High School Diploma,None-Control,,
33148,Sam Cohen,Man,Jewish,High School Diploma,None-Control,,
33149,Sam Cohen,Man,Jewish,High School Diploma,None-Control,,
33150,Sam Cohen,Man,Jewish,Associate's Degree,16,,
33151,Sam Cohen,Man,Jewish,Associate's Degree,16,,
33152,Sam Cohen,Man,Jewish,Associate's Degree,16,,
33153,Sam Cohen,Man,Jewish,Associate's Degree,30,,
33154,Sam Cohen,Man,Jewish,Associate's Degree,30,,
33155,Sam Cohen,Man,Jewish,Associate's Degree,30,,
33156,Sam Cohen,Man,Jewish,Associate's Degree,45,,
33157,Sam Cohen,Man,Jewish,Associate's Degree,45,,
33158,Sam Cohen,Man,Jewish,Associate's Degree,45,,
33159,Sam Cohen,Man,Jewish,Associate's Degree,65,,
33160,Sam Cohen,Man,Jewish,Associate's Degree,65,,
33161,Sam Cohen,Man,Jewish,Associate's Degree,65,,
33162,Sam Cohen,Man,Jewish,Associate's Degree,None-Control,,
33163,Sam Cohen,Man,Jewish,Associate's Degree,None-Control,,
33164,Sam Cohen,Man,Jewish,Associate's Degree,None-Control,,
33165,Sam Cohen,Man,Jewish,Bachelor's Degree,16,,
33166,Sam Cohen,Man,Jewish,Bachelor's Degree,16,,
33167,Sam Cohen,Man,Jewish,Bachelor's Degree,16,,
33168,Sam Cohen,Man,Jewish,Bachelor's Degree,30,,
33169,Sam Cohen,Man,Jewish,Bachelor's Degree,30,,
33170,Sam Cohen,Man,Jewish,Bachelor's Degree,30,,
33171,Sam Cohen,Man,Jewish,Bachelor's Degree,45,,
33172,Sam Cohen,Man,Jewish,Bachelor's Degree,45,,
33173,Sam Cohen,Man,Jewish,Bachelor's Degree,45,,
33174,Sam Cohen,Man,Jewish,Bachelor's Degree,65,,
33175,Sam Cohen,Man,Jewish,Bachelor's Degree,65,,
33176,Sam Cohen,Man,Jewish,Bachelor's Degree,65,,
33177,Sam Cohen,Man,Jewish,Bachelor's Degree,None-Control,,
33178,Sam Cohen,Man,Jewish,Bachelor's Degree,None-Control,,
33179,Sam Cohen,Man,Jewish,Bachelor's Degree,None-Control,,
33180,Sam Cohen,Man,Jewish,Master's Degree,16,,
33181,Sam Cohen,Man,Jewish,Master's Degree,16,,
33182,Sam Cohen,Man,Jewish,Master's Degree,16,,
33183,Sam Cohen,Man,Jewish,Master's Degree,30,,
33184,Sam Cohen,Man,Jewish,Master's Degree,30,,
33185,Sam Cohen,Man,Jewish,Master's Degree,30,,
33186,Sam Cohen,Man,Jewish,Master's Degree,45,,
33187,Sam Cohen,Man,Jewish,Master's Degree,45,,
33188,Sam Cohen,Man,Jewish,Master's Degree,45,,
33189,Sam Cohen,Man,Jewish,Master's Degree,65,,
33190,Sam Cohen,Man,Jewish,Master's Degree,65,,
33191,Sam Cohen,Man,Jewish,Master's Degree,65,,
33192,Sam Cohen,Man,Jewish,Master's Degree,None-Control,,
33193,Sam Cohen,Man,Jewish,Master's Degree,None-Control,,
33194,Sam Cohen,Man,Jewish,Master's Degree,None-Control,,
